"TIME","GEO","NRG_BAL","INDIC_NRG","Value","Flag and Footnotes"
"2019M12","Poland","Imports","Average price - USD per barrel","64.41",""
"2019M12","Portugal","Imports","Volume - thousand barrels","6,595.09",""
"2019M12","Portugal","Imports","Average price - USD per barrel","68.11",""
"2019M12","Romania","Imports","Volume - thousand barrels","6,670.77",""
"2019M12","Romania","Imports","Average price - USD per barrel","62.71",""
"2019M12","Slovenia","Imports","Volume - thousand barrels",":",""
"2019M12","Slovenia","Imports","Average price - USD per barrel",":",""
"2019M12","Slovakia","Imports","Volume - thousand barrels","3,825.95",""
"2019M12","Slovakia","Imports","Average price - USD per barrel","63.84",""
"2019M12","Finland","Imports","Volume - thousand barrels","7,192.91",""
"2019M12","Finland","Imports","Average price - USD per barrel","65.02",""
"2019M12","Sweden","Imports","Volume - thousand barrels","10,239.00",""
"2019M12","Sweden","Imports","Average price - USD per barrel","70.01",""
"2019M12","Norway","Imports","Volume - thousand barrels",":",""
"2019M12","Norway","Imports","Average price - USD per barrel",":",""
"2019M12","United Kingdom","Imports","Volume - thousand barrels","33,918.87",""
"2019M12","United Kingdom","Imports","Average price - USD per barrel","68.90",""
"2019M12","Montenegro","Imports","Volume - thousand barrels",":",""
"2019M12","Montenegro","Imports","Average price - USD per barrel",":",""
"2019M12","Türkiye","Imports","Volume - thousand barrels",":",""
"2019M12","Türkiye","Imports","Average price - USD per barrel",":",""
"2019M12","Moldova","Imports","Volume - thousand barrels",":",""
"2019M12","Moldova","Imports","Average price - USD per barrel",":",""
"2020M01","European Union - 27 countries (from 2020)","Imports","Volume - thousand barrels",":",""
"2020M01","European Union - 27 countries (from 2020)","Imports","Average price - USD per barrel",":",""
"2020M01","Belgium","Imports","Volume - thousand barrels","21,179.186",""
"2020M01","Belgium","Imports","Average price - USD per barrel","63.227",""
"2020M01","Bulgaria","Imports","Volume - thousand barrels","3,627.950",""
"2020M01","Bulgaria","Imports","Average price - USD per barrel",":","c"
"2020M01","Czechia","Imports","Volume - thousand barrels",":","c"
"2020M01","Czechia","Imports","Average price - USD per barrel",":","c"
"2020M01","Denmark","Imports","Volume - thousand barrels",":","c"
"2020M01","Denmark","Imports","Average price - USD per barrel",":","c"
"2020M01","Germany (until 1990 former territory of the FRG)","Imports","Volume - thousand barrels","50,700.000",""
"2020M01","Germany (until 1990 former territory of the FRG)","Imports","Average price - USD per barrel","65.338",""
"2020M01","Estonia","Imports","Volume - thousand barrels","0.000",""
"2020M01","Estonia","Imports","Average price - USD per barrel",":",""
"2020M01","Ireland","Imports","Volume - thousand barrels",":","c"
"2020M01","Ireland","Imports","Average price - USD per barrel",":","c"
"2020M01","Greece","Imports","Volume - thousand barrels",":","c"
"2020M01","Greece","Imports","Average price - USD per barrel",":","c"
"2020M01","Spain","Imports","Volume - thousand barrels","36,332.073",""
"2020M01","Spain","Imports","Average price - USD per barrel","65.227",""
"2020M01","France","Imports","Volume - thousand barrels","22,441.800",""
"2020M01","France","Imports","Average price - USD per barrel","68.526",""
"2020M01","Croatia","Imports","Volume - thousand barrels","629.000",""
"2020M01","Croatia","Imports","Average price - USD per barrel",":","c"
"2020M01","Italy","Imports","Volume - thousand barrels","38,143.000",""
"2020M01","Italy","Imports","Average price - USD per barrel","66.120",""
"2020M01","Cyprus","Imports","Volume - thousand barrels","0.000",""
"2020M01","Cyprus","Imports","Average price - USD per barrel",":",""
"2020M01","Latvia","Imports","Volume - thousand barrels","0.000",""
"2020M01","Latvia","Imports","Average price - USD per barrel",":",""
"2020M01","Lithuania","Imports","Volume - thousand barrels","4,413.885",""
"2020M01","Lithuania","Imports","Average price - USD per barrel",":","c"
"2020M01","Luxembourg","Imports","Volume - thousand barrels","0.000",""
"2020M01","Luxembourg","Imports","Average price - USD per barrel",":",""
"2020M01","Hungary","Imports","Volume - thousand barrels","3,366.030",""
"2020M01","Hungary","Imports","Average price - USD per barrel",":","c"
"2020M01","Malta","Imports","Volume - thousand barrels","0.000",""
"2020M01","Malta","Imports","Average price - USD per barrel",":",""
"2020M01","Netherlands","Imports","Volume - thousand barrels","38,141.000",""
"2020M01","Netherlands","Imports","Average price - USD per barrel","65.890",""
"2020M01","Austria","Imports","Volume - thousand barrels","5,951.650",""
"2020M01","Austria","Imports","Average price - USD per barrel","66.982",""
"2020M01","Poland","Imports","Volume - thousand barrels",":","c"
"2020M01","Poland","Imports","Average price - USD per barrel",":","c"
"2020M01","Portugal","Imports","Volume - thousand barrels","10,526.789",""
"2020M01","Portugal","Imports","Average price - USD per barrel","69.304",""
"2020M01","Romania","Imports","Volume - thousand barrels","6,079.290",""
"2020M01","Romania","Imports","Average price - USD per barrel","61.792",""
"2020M01","Slovenia","Imports","Volume - thousand barrels",":",""
"2020M01","Slovenia","Imports","Average price - USD per barrel",":",""
"2020M01","Slovakia","Imports","Volume - thousand barrels","3,384.342",""
"2020M01","Slovakia","Imports","Average price - USD per barrel","60.630",""
"2020M01","Finland","Imports","Volume - thousand barrels",":","c"
"2020M01","Finland","Imports","Average price - USD per barrel",":","c"
"2020M01","Sweden","Imports","Volume - thousand barrels","11,739.000",""
"2020M01","Sweden","Imports","Average price - USD per barrel","68.170",""
"2020M01","Norway","Imports","Volume - thousand barrels",":","c"
"2020M01","Norway","Imports","Average price - USD per barrel",":","c"
"2020M01","United Kingdom","Imports","Volume - thousand barrels",":",""
"2020M01","United Kingdom","Imports","Average price - USD per barrel",":",""
"2020M01","Montenegro","Imports","Volume - thousand barrels","0.000",""
"2020M01","Montenegro","Imports","Average price - USD per barrel",":",""
"2020M01","Türkiye","Imports","Volume - thousand barrels","19,778.870",""
"2020M01","Türkiye","Imports","Average price - USD per barrel",":","c"
"2020M01","Moldova","Imports","Volume - thousand barrels","0.000",""
"2020M01","Moldova","Imports","Average price - USD per barrel",":",""
"2020M02","European Union - 27 countries (from 2020)","Imports","Volume - thousand barrels",":",""
"2020M02","European Union - 27 countries (from 2020)","Imports","Average price - USD per barrel",":",""
"2020M02","Belgium","Imports","Volume - thousand barrels","19,806.182",""
"2020M02","Belgium","Imports","Average price - USD per barrel","55.721",""
"2020M02","Bulgaria","Imports","Volume - thousand barrels","4,016.086",""
"2020M02","Bulgaria","Imports","Average price - USD per barrel",":","c"
"2020M02","Czechia","Imports","Volume - thousand barrels",":","c"
"2020M02","Czechia","Imports","Average price - USD per barrel",":","c"
"2020M02","Denmark","Imports","Volume - thousand barrels",":","c"
"2020M02","Denmark","Imports","Average price - USD per barrel",":","c"
"2020M02","Germany (until 1990 former territory of the FRG)","Imports","Volume - thousand barrels","49,014.000",""
"2020M02","Germany (until 1990 former territory of the FRG)","Imports","Average price - USD per barrel","57.916",""
"2020M02","Estonia","Imports","Volume - thousand barrels","0.000",""
"2020M02","Estonia","Imports","Average price - USD per barrel",":",""
"2020M02","Ireland","Imports","Volume - thousand barrels",":","c"
"2020M02","Ireland","Imports","Average price - USD per barrel",":","c"
"2020M02","Greece","Imports","Volume - thousand barrels",":","c"
"2020M02","Greece","Imports","Average price - USD per barrel",":","c"
"2020M02","Spain","Imports","Volume - thousand barrels","35,445.409",""
"2020M02","Spain","Imports","Average price - USD per barrel","57.875",""
"2020M02","France","Imports","Volume - thousand barrels","21,883.000",""
"2020M02","France","Imports","Average price - USD per barrel","58.590",""
"2020M02","Croatia","Imports","Volume - thousand barrels","1,003.000",""
"2020M02","Croatia","Imports","Average price - USD per barrel",":","c"
"2020M02","Italy","Imports","Volume - thousand barrels","30,433.000",""
"2020M02","Italy","Imports","Average price - USD per barrel","58.340",""
"2020M02","Cyprus","Imports","Volume - thousand barrels","0.000",""
"2020M02","Cyprus","Imports","Average price - USD per barrel",":",""
"2020M02","Latvia","Imports","Volume - thousand barrels","0.000",""
"2020M02","Latvia","Imports","Average price - USD per barrel",":",""
"2020M02","Lithuania","Imports","Volume - thousand barrels","4,997.550",""
"2020M02","Lithuania","Imports","Average price - USD per barrel",":","c"
"2020M02","Luxembourg","Imports","Volume - thousand barrels","0.000",""
"2020M02","Luxembourg","Imports","Average price - USD per barrel",":",""
"2020M02","Hungary","Imports","Volume - thousand barrels","2,446.130",""
"2020M02","Hungary","Imports","Average price - USD per barrel",":","c"
"2020M02","Malta","Imports","Volume - thousand barrels","0.000",""
"2020M02","Malta","Imports","Average price - USD per barrel",":",""
"2020M02","Netherlands","Imports","Volume - thousand barrels","35,830.000",""
"2020M02","Netherlands","Imports","Average price - USD per barrel","58.850",""
"2020M02","Austria","Imports","Volume - thousand barrels","4,630.840",""
"2020M02","Austria","Imports","Average price - USD per barrel","58.329",""
"2020M02","Poland","Imports","Volume - thousand barrels",":","c"
"2020M02","Poland","Imports","Average price - USD per barrel",":","c"
"2020M02","Portugal","Imports","Volume - thousand barrels","7,089.122",""
"2020M02","Portugal","Imports","Average price - USD per barrel","62.443",""
"2020M02","Romania","Imports","Volume - thousand barrels","4,567.320",""
"2020M02","Romania","Imports","Average price - USD per barrel","57.225",""
"2020M02","Slovenia","Imports","Volume - thousand barrels",":",""
"2020M02","Slovenia","Imports","Average price - USD per barrel",":",""
"2020M02","Slovakia","Imports","Volume - thousand barrels","3,633.208",""
"2020M02","Slovakia","Imports","Average price - USD per barrel","53.923",""
"2020M02","Finland","Imports","Volume - thousand barrels",":","c"
"2020M02","Finland","Imports","Average price - USD per barrel",":","c"
"2020M02","Sweden","Imports","Volume - thousand barrels","10,686.000",""
"2020M02","Sweden","Imports","Average price - USD per barrel","58.770",""
"2020M02","Norway","Imports","Volume - thousand barrels",":","c"
"2020M02","Norway","Imports","Average price - USD per barrel",":","c"
"2020M02","United Kingdom","Imports","Volume - thousand barrels",":",""
"2020M02","United Kingdom","Imports","Average price - USD per barrel",":",""
"2020M02","Montenegro","Imports","Volume - thousand barrels","0.000",""
"2020M02","Montenegro","Imports","Average price - USD per barrel",":",""
"2020M02","Türkiye","Imports","Volume - thousand barrels","17,147.860",""
"2020M02","Türkiye","Imports","Average price - USD per barrel",":","c"
"2020M02","Moldova","Imports","Volume - thousand barrels","0.000",""
"2020M02","Moldova","Imports","Average price - USD per barrel",":",""
"2020M03","European Union - 27 countries (from 2020)","Imports","Volume - thousand barrels",":",""
"2020M03","European Union - 27 countries (from 2020)","Imports","Average price - USD per barrel",":",""
"2020M03","Belgium","Imports","Volume - thousand barrels","20,804.475",""
"2020M03","Belgium","Imports","Average price - USD per barrel","32.785",""
"2020M03","Bulgaria","Imports","Volume - thousand barrels","3,188.070",""
"2020M03","Bulgaria","Imports","Average price - USD per barrel",":","c"
"2020M03","Czechia","Imports","Volume - thousand barrels",":","c"
"2020M03","Czechia","Imports","Average price - USD per barrel",":","c"
"2020M03","Denmark","Imports","Volume - thousand barrels",":","c"
"2020M03","Denmark","Imports","Average price - USD per barrel",":","c"
"2020M03","Germany (until 1990 former territory of the FRG)","Imports","Volume - thousand barrels","51,793.000",""
"2020M03","Germany (until 1990 former territory of the FRG)","Imports","Average price - USD per barrel","34.659",""
"2020M03","Estonia","Imports","Volume - thousand barrels","0.000",""
"2020M03","Estonia","Imports","Average price - USD per barrel",":",""
"2020M03","Ireland","Imports","Volume - thousand barrels",":","c"
"2020M03","Ireland","Imports","Average price - USD per barrel",":","c"
"2020M03","Greece","Imports","Volume - thousand barrels",":","c"
"2020M03","Greece","Imports","Average price - USD per barrel",":","c"
"2020M03","Spain","Imports","Volume - thousand barrels","37,124.655",""
"2020M03","Spain","Imports","Average price - USD per barrel","45.001",""
"2020M03","France","Imports","Volume - thousand barrels","17,510.700",""
"2020M03","France","Imports","Average price - USD per barrel","40.471",""
"2020M03","Croatia","Imports","Volume - thousand barrels","1,260.000",""
"2020M03","Croatia","Imports","Average price - USD per barrel",":","c"
"2020M03","Italy","Imports","Volume - thousand barrels","34,679.000",""
"2020M03","Italy","Imports","Average price - USD per barrel","36.260",""
"2020M03","Cyprus","Imports","Volume - thousand barrels","0.000",""
"2020M03","Cyprus","Imports","Average price - USD per barrel",":",""
"2020M03","Latvia","Imports","Volume - thousand barrels","0.000",""
